ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0031056	regulation of histone modification	134	0.713778863141341	1.26431326055262	0.000258760794928103	0.0145470614166854	0.0124898511925106	5821	tags=62%, list=23%, signal=48%	DDX21/MECP2/NIPBL/CTNNB1/SF3B1/SMARCA5/OGT/VEGFA/PAF1/IWS1/SPI1/PHF1/BCL6/TRIP12/SNW1/TAF7/DEK/BAZ1B/ING2/PHF20/RIF1/NELFE/SAP30BP/KDM1A/BCOR/LRRK2/RTF1/PHF19/MLLT6/MTHFR/PIH1D1/GATA3/PAXBP1/PARK7/UBR5/ARID5A/ATG5/MTF2/KANSL1/KAT2B/GLYR1/UBE2B/AKAP8L/SMARCB1/UBE2N/CHEK1/SART3/SIN3A/KAT8/BAZ2A/CTR9/AUTS2/SET/PINK1/SGF29/SIRT1/EHMT1/CHTOP/JDP2/SNCA/CAMK2D/FLCN/NELFA/AKAP8/ARRB1/PAXIP1/MBIP/NFYB/ERCC6/ZNF335/PWWP2B/RNF20/SMAD4/SETD7/NFYC/RRP8/DR1/HCFC1/EHMT2/HPF1/BRCA1/KANSL2/TADA2B
GO:0002312	B cell activation involved in immune response	85	0.726714481061082	1.26420118754572	0.00175089834470072	0.0463901567933238	0.0398297730757686	4770	tags=56%, list=19%, signal=46%	PLCG2/GPR183/XBP1/SWAP70/BCL3/CD40/TFRC/SPI1/TGFB1/DOCK10/SUPT6H/PTPRC/BCL6/IRF8/TLR4/FCGR2B/MSH6/MAD2L2/ADA/RIF1/NFKBIZ/CLCF1/NBN/THOC1/IL27RA/DOCK11/NDFIP1/LFNG/RNF168/SLC15A4/ST3GAL1/NOTCH2/CCR6/PTK2B/ERCC1/IL10/RNF8/TNFSF13/EXOSC6/ATAD5/SHLD2/TP53BP1/STAT6/KMT5B/LIG4/PHF14/PLCL2/PAXIP1
GO:0042113	B cell activation	251	0.701376860420169	1.26380022206087	4.94763129250059e-06	0.000899886820965402	0.000772627004314954	4228	tags=49%, list=17%, signal=41%	PLCG2/GPR183/ID2/XBP1/MALT1/IL4I1/CD86/IL7R/SAMSN1/SWAP70/RBPJ/BCL3/CD40/PELI1/TFRC/AKIRIN2/EZH2/LYN/SH3KBP1/BTK/DNAJB9/MEF2C/SPI1/TGFB1/ITGB1/NCKAP1L/TNFAIP3/AKAP17A/BST2/DOCK10/SUPT6H/PTPRC/BCL6/EP300/SKAP2/PTPRJ/BCL2/LAT2/YY1/CDKN1A/INHBA/ZBTB1/IRF8/HMGB3/TNIP2/GPS2/PTPN2/AHR/TLR4/IL2RG/FCGR2B/MSH6/MAD2L2/VAV3/ADA/LAPTM5/RIF1/CD74/IRF2BP2/FNIP1/ZBTB7A/ITGA4/PRKCB/ICOSLG/IGBP1/NFKBIZ/TOP2B/PRKDC/PTPN6/CLCF1/NBN/MMP14/RC3H1/SP3/CMTM7/TNFRSF4/THOC1/BAX/PIK3R1/IL27RA/DOCK11/THEMIS2/NDFIP1/LFNG/ATM/RNF168/MNDA/SLC39A7/BAK1/NFATC2/SLAMF8/INPP5D/SLC15A4/ST3GAL1/NOTCH2/SLC39A10/HDAC9/TNFSF13B/CCR6/STAT5B/PTK2B/CEBPG/ERCC1/IL10/FLT3/RNF8/ADAM17/SHB/PPP2R3C/PRKCD/CASP8/TNFSF13/CASP3/TXLNA/HHEX/EXOSC6/ATAD5/TCF3/SHLD2/TP53BP1/STAT6/BAD/KMT5B
GO:0016570	histone modification	451	0.693877409398192	1.26347752507834	8.97673264330331e-09	1.38780286665469e-05	1.19154314349531e-05	5556	tags=56%, list=22%, signal=45%	DDX21/PRMT2/MECP2/KDM6B/ASH1L/IRF4/NIPBL/SETD2/BOD1L1/JMJD1C/CHD4/CTNNB1/SF3B1/RLF/SMARCA5/OGT/ARID4A/ARID4B/RBBP4/KMT2A/VEGFA/KMT2C/EZH2/PAF1/SUZ12/USP15/CHD3/KDM2A/IWS1/SPI1/NSD3/PRDM2/PHF1/PCGF5/RCOR1/BCL6/GTF2B/TRIP12/EP300/CREBBP/NSD1/UBE2A/SNW1/NCOA3/HOPX/SETD5/KDM7A/JMJD6/TAF7/SFPQ/DEK/CDC73/USP36/ASXL1/WAC/BAZ1B/KAT6A/ING2/DOT1L/PHF20/UBE2E1/RIF1/ENY2/GATAD2A/NELFE/USP3/PRMT1/MIER1/PRKCB/USP16/SAP30BP/KDM5A/RBBP7/UIMC1/TAF10/KDM1A/SIRT2/NFKBIZ/BCOR/FBL/NAA50/USP7/BRD1/LRRK2/RTF1/HUWE1/UBR2/PHF19/DDB1/MLLT6/EPC1/MTHFR/TAF12/NAA60/JAK2/TBL1XR1/PIH1D1/EED/RNF168/ATXN7/GATA3/SETDB2/KMT5A/NCOA1/PAXBP1/RNF2/PARK7/DDB2/CDK2/MSL3/UBR5/ARID5A/JARID2/EYA3/CLNS1A/ING3/HAT1/ATG5/MTF2/HDAC9/KANSL1/ANTKMT/KDM2B/METTL21A/KAT2B/BRCA2/GLYR1/TAF9/UBE2B/AKAP8L/SMARCB1/SRCAP/KDM4C/UBE2N/MSL1/GATAD2B/MEAF6/RSBN1/NTMT1/NCOA6/PADI2/DYRK1A/TBL1X/CHEK1/RNF8/PAGR1/SIRT7/HDAC3/COPRS/BABAM2/MSL2/KDM5B/CLOCK/WDR82/SART3/HDAC6/SIN3A/EPC2/EPOP/KAT8/KMT2D/BAZ2A/CTR9/TAF1/SETD3/KAT6B/EEF1AKMT2/AUTS2/VCPKMT/BABAM1/KDM3A/SET/PRMT7/TAF2/JADE2/CDK1/KDM4B/PINK1/MBD2/RBM14/KDM3B/SGF29/MCM3AP/MYSM1/KDM1B/ATXN7L3/SIRT1/EHMT1/KMT5B/TRRAP/SUDS3/PHF20L1/BOD1/HDAC2/CHTOP/JDP2/SUPT20H/RBBP5/YEATS4/SNCA/MTA2/CAMK2D/TAF6/UTY/PRKCA/PER1/SIN3B/FLCN/KMT2B/PCGF3/TAF5L/POLE3/NELFA/AKAP8/ABRAXAS1/ARRB1/TRMT112/VRK1/KDM5C/PAXIP1/BMI1/MBIP/NFYB/RING1/PRKAA1/BARD1/RPS6KA5/ERCC6/ZNF335/ACTL6A/MTA1/PWWP2B/RCOR3/EP400/BRD8/JADE1/RNF20/SMAD4/SETD7/MRGBP/METTL22/CUL4B/RIOX2/NFYC/BRCC3/KAT5/RRP8/DR1/ASH2L/NSD2/HCFC1/EHMT2/HPF1
GO:0045619	regulation of lymphocyte differentiation	205	0.705022713230058	1.26271209152335	1.46901684991725e-05	0.0019328511063592	0.00165951198006329	3770	tags=43%, list=15%, signal=37%	IL23A/RUNX3/NFKBID/ID2/XBP1/SOX4/MALT1/IL4I1/CD83/CD86/IRF4/NRARP/IL7R/ADAM8/PNP/ARID1B/BTK/BRAF/SPI1/NCKAP1L/RUNX1/ZMIZ1/HLA-DOA/ZC3H12A/PTPRC/BCL6/AP3B1/LGALS9/SOD1/CD80/AXL/SMAD7/INHBA/ZBTB1/HMGB3/PHF10/PBRM1/PTPN2/IL2RG/XRCC6/RARA/ADA/BTN2A2/CD74/SMARCA2/NLRP3/ZEB1/FBXO7/NFKBIZ/PRKDC/HLA-DRB1/FGL2/PTPN6/IL18/MMP14/RC3H1/IL2RA/ARID2/NDFIP1/LILRB2/GATA3/RIPK2/DUSP10/SLAMF8/SOS1/CD46/INPP5D/BRD7/IL4R/HLA-DRA/ANXA1/SMARCC2/SMARCE1/CCL19/SMARCB1/STAT5B/SOCS1/IL10/SMARCC1/IL15/SMARCD2/SOS2/ZC3H8/SHB/PPP2R3C/ITPKB/IRF1/VSIR/AP3D1
GO:0002696	positive regulation of leukocyte activation	361	0.694910200698922	1.26268284609631	3.3678005131781e-07	0.000130165489834334	0.000111757801239936	4181	tags=45%, list=16%, signal=38%	SELENOK/HLA-DQB2/GPR183/IL23A/RUNX3/CD55/HLA-DQA2/NFKBID/CCR7/ITGB2/XBP1/SOX4/MALT1/IL4I1/CD83/CD86/IL7R/CORO1A/NR4A3/STX4/BLOC1S6/SRC/CD40/PELI1/HES1/MAP3K8/TFRC/AKIRIN2/ADAM8/HLA-DMB/LYN/PNP/HLA-DQB1/SH3KBP1/ARID1B/BTK/MEF2C/DOCK8/SPI1/TGFB1/HLA-DMA/CLEC7A/NCKAP1L/HLA-DOB/RUNX1/CCL3/ZMIZ1/HLA-DOA/PTPRC/BCL6/AP3B1/IL1B/NECTIN2/BCL2/LGALS9/CD4/CD80/CDKN1A/AXL/AIF1/ZBTB1/IL6ST/PHF10/PBRM1/TNIP2/TLR4/IL2RG/XRCC6/RARA/HLA-DPA1/MAD2L2/VAV3/ADA/RIF1/BTN2A2/CD74/HLA-DPB1/SMARCA2/SIRPA/NLRP3/ICOSLG/BCL10/HLA-DQA1/AP1G1/IL1A/HLA-DRB5/NFKBIZ/PRKDC/CD274/HLA-DRB1/TNFSF14/PTPN6/ABL2/CLCF1/LRRK2/IL18/MMP14/FYN/IL2RA/DHPS/TNFRSF4/ARID2/TNFRSF14/TNF/JAK2/HAVCR2/IGF1/LILRB2/GATA3/TICAM2/RIPK2/DUSP10/VAMP7/NFATC2/CD46/CRLF2/GAB2/INPP5D/BRD7/IL4R/HLA-DRA/ANXA1/SMARCC2/SLC39A10/EBI3/SMARCE1/PIK3CA/TNFSF13B/CCL19/CD209/SMARCB1/STAT5B/PTPN22/CCDC88B/SOCS1/ADORA2B/IL10/SMARCC1/IL15/SMARCD2/NCK2/SHB/PPP2R3C/FLOT2/CSK/VAV1/ITPKB/PPP3CA/PTPN11/TNFSF13/NCK1/VSIR/SNX4/AP3D1/EXOSC6/ATAD5/CCL2/TNFSF9/SHLD2/SLAMF1/TP53BP1/STAT6/BAD
GO:0043255	regulation of carbohydrate biosynthetic process	91	0.722001134195387	1.2617729975514	0.00142531411291187	0.0397033444785902	0.0340885935776553	4900	tags=42%, list=19%, signal=34%	PDGFB/PLEK/NFKB1/RANBP2/OGT/TGFB1/NR3C1/EP300/PGP/PTPN2/SELENOS/SESN2/EPM2AIP1/USP7/DDB1/IGF1/GSK3B/CLTC/KAT2B/PPP4R3B/PTK2B/GSK3A/SIRT7/FOXO1/SOGA1/AP2A1/PPP1R3B/SIRT1/DYRK2/AKT2/SNCA/ARPP19/IRS2/AKT1/ACADM/INSR/FBP1/PPARA
GO:0050867	positive regulation of cell activation	377	0.693037514757978	1.2592573829455	2.224038164024e-07	9.82389429023172e-05	8.43462293183237e-05	4181	tags=44%, list=16%, signal=37%	SELENOK/PLEK/HLA-DQB2/GPR183/IL23A/RUNX3/CD55/HLA-DQA2/NFKBID/CCR7/ITGB2/XBP1/SOX4/MALT1/IL4I1/CD83/CD86/IL7R/CORO1A/NR4A3/STX4/BLOC1S6/SRC/CD40/PELI1/HES1/MAP3K8/TFRC/AKIRIN2/ADAM8/HLA-DMB/LYN/PNP/HLA-DQB1/SH3KBP1/ARID1B/BTK/MEF2C/DOCK8/SPI1/TGFB1/HLA-DMA/CLEC7A/NCKAP1L/HLA-DOB/RUNX1/CCL3/ZMIZ1/HLA-DOA/PTPRC/BCL6/AP3B1/IL1B/NECTIN2/BCL2/LGALS9/CD4/CD80/CDKN1A/AXL/AIF1/ZBTB1/IL6ST/PHF10/PBRM1/TNIP2/TLR4/IL2RG/XRCC6/RARA/HLA-DPA1/MAD2L2/VAV3/ADA/RIF1/BTN2A2/CD74/HLA-DPB1/SMARCA2/SIRPA/NLRP3/ICOSLG/BCL10/HLA-DQA1/AP1G1/IL1A/HLA-DRB5/NFKBIZ/PRKDC/CD274/HLA-DRB1/TNFSF14/PTPN6/ABL2/CLCF1/LRRK2/IL18/MMP14/FLNA/FYN/IL2RA/DHPS/TNFRSF4/ARID2/TNFRSF14/TNF/JAK2/HAVCR2/IGF1/LILRB2/GATA3/TICAM2/RIPK2/DUSP10/VAMP7/NFATC2/CD46/CRLF2/GAB2/INPP5D/BRD7/IL4R/HLA-DRA/ANXA1/SMARCC2/SLC39A10/EBI3/SMARCE1/PIK3CA/TNFSF13B/CCL19/CD209/SMARCB1/STAT5B/PTPN22/CCDC88B/SOCS1/ADORA2B/IL10/SMARCC1/IL15/SMARCD2/NCK2/SHB/PPP2R3C/FLOT2/CSK/VAV1/ITPKB/PPP3CA/PTPN11/TNFSF13/NCK1/VSIR/SNX4/AP3D1/EXOSC6/ATAD5/CCL2/TNFSF9/SHLD2/SLAMF1/TP53BP1/STAT6/BAD
GO:0046631	alpha-beta T cell activation	169	0.704619524504	1.2588245795719	0.000173793453153859	0.0108559466091259	0.00932072490917668	3770	tags=41%, list=15%, signal=35%	GPR183/IL23A/RUNX3/CD55/NFKBID/MALT1/CD83/CD86/IRF4/DOCK2/PTGER4/BCL3/WDFY4/KMT2A/PNP/BRAF/NCKAP1L/CLEC4A/RUNX1/ZC3H12A/PTPRC/BCL6/AP3B1/BCL2/LGALS9/CD80/SMAD7/FOXP1/LY9/IL2RG/RARA/ADA/RELB/NLRP3/FUT7/ITCH/ENTPD7/CTSL/NFKBIZ/CD274/HLA-DRB1/IL18/SEMA4A/RC3H1/IL2RA/ADORA2A/IL6R/TNFRSF14/JAK2/NDFIP1/SPN/GATA3/RIPK2/IL4R/HLA-DRA/ANXA1/EBI3/CCL19/IL18R1/PTPN22/SOCS1/IL15/STAT3/SHB/RPL22/ITPKB/IRF1/VSIR/AP3D1
GO:1902107	positive regulation of leukocyte differentiation	177	0.704472785341626	1.25879233976955	7.8557582579353e-05	0.006265838957059	0.00537973917399837	5162	tags=58%, list=20%, signal=47%	IL23A/RUNX3/NFKBID/ID2/XBP1/SOX4/MALT1/IL4I1/CD83/CD86/IL7R/ADAM8/PNP/ARID1B/BTK/SPI1/TGFB1/NCKAP1L/RUNX1/ZMIZ1/PTPRC/BCL6/AP3B1/EVI2B/LGALS9/CD4/ACIN1/CREB1/CD80/AXL/ZBTB1/RB1/PHF10/PBRM1/IL2RG/XRCC6/RARA/HCLS1/ADA/BTN2A2/CD74/CTNNBIP1/SMARCA2/NLRP3/NFKBIZ/PRKDC/HLA-DRB1/IL18/MMP14/IL2RA/ARID2/TNF/HAX1/LILRB2/GATA3/RIPK2/DUSP10/CD46/INPP5D/BRD7/IL4R/HLA-DRA/ANXA1/SMARCC2/NOTCH2/SMARCE1/CCL19/SMARCB1/STAT5B/SOCS1/IL10/SMARCC1/IL15/ZBTB46/SMARCD2/SHB/PPP2R3C/RIPK1/ITPKB/CASP8/PPP3CA/VSIR/AP3D1/NEDD9/TNFSF9/BAD/SMARCA4/HSF1/PRKCA/GPR68/HLX/TRAF6/EGR3/SOCS5/SMARCD1/CCR1/RHOH/ACTL6A/ZBTB16/ZBTB7B/TOX/PIK3R6/FES
GO:1903708	positive regulation of hemopoiesis	177	0.704472785341626	1.25879233976955	7.8557582579353e-05	0.006265838957059	0.00537973917399837	5162	tags=58%, list=20%, signal=47%	IL23A/RUNX3/NFKBID/ID2/XBP1/SOX4/MALT1/IL4I1/CD83/CD86/IL7R/ADAM8/PNP/ARID1B/BTK/SPI1/TGFB1/NCKAP1L/RUNX1/ZMIZ1/PTPRC/BCL6/AP3B1/EVI2B/LGALS9/CD4/ACIN1/CREB1/CD80/AXL/ZBTB1/RB1/PHF10/PBRM1/IL2RG/XRCC6/RARA/HCLS1/ADA/BTN2A2/CD74/CTNNBIP1/SMARCA2/NLRP3/NFKBIZ/PRKDC/HLA-DRB1/IL18/MMP14/IL2RA/ARID2/TNF/HAX1/LILRB2/GATA3/RIPK2/DUSP10/CD46/INPP5D/BRD7/IL4R/HLA-DRA/ANXA1/SMARCC2/NOTCH2/SMARCE1/CCL19/SMARCB1/STAT5B/SOCS1/IL10/SMARCC1/IL15/ZBTB46/SMARCD2/SHB/PPP2R3C/RIPK1/ITPKB/CASP8/PPP3CA/VSIR/AP3D1/NEDD9/TNFSF9/BAD/SMARCA4/HSF1/PRKCA/GPR68/HLX/TRAF6/EGR3/SOCS5/SMARCD1/CCR1/RHOH/ACTL6A/ZBTB16/ZBTB7B/TOX/PIK3R6/FES
GO:1903037	regulation of leukocyte cell-cell adhesion	347	0.692736401836911	1.2575696276516	2.90182217348169e-07	0.000119632455472072	0.000102714323109064	3770	tags=42%, list=15%, signal=36%	SELENOK/HLA-DQB2/NFAT5/IL23A/RUNX3/CD55/HLA-DQA2/NFKBID/CCR7/ITGB2/XBP1/SOX4/MALT1/IL4I1/CD83/CD86/NRARP/IL7R/CORO1A/NR4A3/SRC/IDO1/PELI1/HES1/MAP3K8/TFRC/ADAM8/HLA-DMB/LYN/PNP/HLA-DQB1/ARID1B/DOCK8/WNK1/HLA-DMA/NCKAP1L/HLA-DOB/RUNX1/ZMIZ1/HLA-DOA/ZC3H12A/PTPRC/BCL6/AP3B1/IL1B/LGALS9/CD4/CD80/AIF1/SMAD7/ZBTB1/IL6ST/PHF10/PBRM1/PTPN2/IL2RG/RARA/FCGR2B/HLA-DPA1/ADA/LAPTM5/BTN2A2/CD74/HLA-DPB1/ITGA4/SMARCA2/SIRPA/NLRP3/ICOSLG/FUT7/BCL10/ITCH/DUSP22/HLA-DQA1/IL1A/HLA-DRB5/NFKBIZ/CD274/HLA-DRB1/TNFSF14/FGL2/PTPN6/DUSP3/ETS1/MIA3/ABL2/IL18/FYN/RC3H1/IL2RA/ADORA2A/MAD1L1/DHPS/ARID2/TNFRSF14/TNF/JAK2/NDFIP1/HAVCR2/IGF1/LILRB2/SPN/GATA3/RIPK2/DUSP10/CD46/BRD7/IL4R/ALOX5/HLA-DRA/ANXA1/SMARCC2/DLG1/EBI3/SMARCE1/PIK3CA/TNFSF13B/CCL19/CD209/SMARCB1/STAT5B/PTPN22/CCDC88B/SDC4/SOCS1/IL10/SMARCC1/IL15/SMARCD2/NCK2/ZC3H8/SHB/IL20RB/FLOT2/CSK/IRAK1/VAV1/ITPKB/PPP3CA/IRF1/PTPN11/CASP3/NCK1/VSIR/SOCS6/AP3D1
GO:0043484	regulation of RNA splicing	170	0.703698386687559	1.25694504675898	0.000141988618902409	0.00914643353429684	0.00785296703666393	4636	tags=59%, list=18%, signal=49%	RBMX/FXR1/SON/HNRNPU/REST/SRSF7/NUP98/HNRNPA0/CLK1/HNRNPH3/NCL/TRA2A/YTHDC1/ERN1/SRRM1/SAP18/HNRNPL/CDK12/AKAP17A/RBM39/ZNF638/POLR2A/CELF2/SETX/QKI/SNW1/PQBP1/RBM25/FUS/RBM8A/JMJD6/PTBP1/ZNF326/SF1/RBM5/SF3B4/RBM23/ENY2/SRSF10/ZBTB7A/RBM4/SRSF9/CCNL1/LARP7/TAF10/SRPK2/TRA2B/SFSWAP/SRPK1/HNRNPA2B1/RBM47/NSRP1/PTBP3/RBM38/MBNL1/FAM172A/SRSF4/TAF12/DDX17/PIK3R1/FAM50A/TMBIM6/DDX5/CWC22/HNRNPLL/AHNAK2/AHNAK/ATXN7/SRSF5/RBM3/ZPR1/RBM22/CLNS1A/SMU1/CLK3/KHDRBS1/SNRNP70/KAT2B/TAF9/CCNL2/THRAP3/RBM42/DYRK1A/KHDRBS3/RBM12/CLK4/MAGOH/MBNL2/U2AF2/RNPS1/RRP1B/TIA1/SGF29/ATXN7L3/TRRAP/SUPT20H/DAZAP1/SRSF1/TAF5L/NCBP1
GO:0018022	peptidyl-lysine methylation	110	0.712010683041495	1.25623669693426	0.000651559542808725	0.0262964600084581	0.0225776782669474	5787	tags=60%, list=23%, signal=47%	MECP2/ASH1L/SETD2/BOD1L1/CTNNB1/RLF/CSKMT/OGT/ARID4A/ARID4B/KMT2A/KMT2C/EZH2/IWS1/PHF1/SNW1/DOT1L/PHF20/RIF1/NELFE/KDM1A/NFKBIZ/BCOR/RTF1/PHF19/MLLT6/PIH1D1/GATA3/SETDB2/KMT5A/MTF2/KANSL1/ANTKMT/METTL21A/SMARCB1/NCOA6/PAGR1/WDR82/KAT8/KMT2D/CTR9/SETD3/EEF1AKMT2/AUTS2/VCPKMT/SIRT1/EHMT1/KMT5B/BOD1/RBBP5/KMT2B/NELFA/TRMT112/PAXIP1/NFYB/ZNF335/SMAD4/SETD7/NFYC/ASH2L/NSD2/HCFC1/EHMT2/KDM6A/BRCA1/KANSL2
GO:0008360	regulation of cell shape	132	0.710032775920033	1.25612896508118	0.00038279802551595	0.0183353443519271	0.01574240432204	4194	tags=42%, list=16%, signal=36%	LST1/ITGB2/EZR/CORO1A/ARHGAP18/RHOQ/PLXNC1/FMNL1/DIAPH1/VEGFA/SH3KBP1/PLEKHO1/CFDP1/PRPF40A/HCK/CSF1R/EPB41L3/CCL3/GNA12/RDX/CDC42SE2/EPB41/RHOG/PHIP/MSN/PLXND1/GNA13/CYFIP1/RHOU/WDR1/F11R/BRWD1/SEMA4A/CDC42SE1/FYN/FGD6/BAIAP2/MYH9/MKLN1/SYNE3/ANXA1/DLG1/BRWD3/PTK2B/FMNL2/FMNL3/ALDOA/SEPTIN7/TPM1/CDC42EP4/ARHGAP15/CRK/CDC42EP2/CCL2/PTK2/PARVB
GO:0016571	histone methylation	120	0.710802577079234	1.25507501401035	0.000752461196636203	0.0276977383333231	0.0237807912019612	5787	tags=62%, list=23%, signal=49%	MECP2/ASH1L/SETD2/BOD1L1/CTNNB1/RLF/SMARCA5/OGT/ARID4A/ARID4B/KMT2A/KMT2C/EZH2/PAF1/SUZ12/IWS1/PRDM2/PHF1/SNW1/DOT1L/PHF20/RIF1/NELFE/PRMT1/KDM1A/NFKBIZ/BCOR/FBL/RTF1/PHF19/MLLT6/MTHFR/PIH1D1/GATA3/SETDB2/PAXBP1/CLNS1A/MTF2/KANSL1/SMARCB1/NTMT1/NCOA6/PAGR1/COPRS/WDR82/KAT8/KMT2D/BAZ2A/CTR9/AUTS2/PRMT7/SIRT1/EHMT1/KMT5B/BOD1/CHTOP/RBBP5/KMT2B/NELFA/TRMT112/PAXIP1/NFYB/ZNF335/RNF20/SMAD4/SETD7/NFYC/RRP8/ASH2L/NSD2/HCFC1/EHMT2/KDM6A/BRCA1/KANSL2
GO:0003333	amino acid transmembrane transport	89	0.71894640834816	1.25471560777215	0.00193049544843028	0.048727281033032	0.0418363868609337	2984	tags=25%, list=12%, signal=22%	RGS2/SLC7A11/SLC3A2/SLC7A5/ITGB1/SLC38A1/ARL6IP5/ARL6IP1/SLC6A6/CLN8/SLC16A10/MFSD12/SLC25A29/UCP2/TNF/SLC43A2/CLN3/PSEN1/SLC15A4/SLC1A3/LRRC8C/SLC36A4
GO:0002695	negative regulation of leukocyte activation	186	0.701796652190372	1.25454364952561	0.000194239465953005	0.0116619112374115	0.0100127119700251	3738	tags=39%, list=15%, signal=34%	CST7/RUNX3/ID2/LST1/IL4I1/CD86/NRARP/SAMSN1/RASSF5/IDO1/PELI1/LYN/CD84/BTK/SPI1/NCKAP1L/TNFAIP3/RUNX1/ZC3H12A/PTPRC/BCL6/LGALS9/CD80/RABGEF1/AXL/SMAD7/INHBA/HMOX1/HMGB3/PTPN2/FCGR2B/LAPTM5/CD33/BTN2A2/CD74/ITCH/DUSP22/FBXO7/CD274/HLA-DRB1/FGL2/PTPN6/DUSP3/RC3H1/IL2RA/ADORA2A/MAD1L1/THOC1/TNFRSF14/NDFIP1/ATM/HAVCR2/MNDA/LILRB2/SPN/INPP5D/IL4R/ANXA1/DLG1/FER/PTPN22/GRN/SDC4/SOCS1/IL10/ZBTB46/ZC3H8/IL20RB/CLNK/IRF1/CASP3/VSIR/SOCS6
GO:1903311	regulation of mRNA metabolic process	279	0.694809910025441	1.25388006618157	4.60164894167964e-06	0.000862321122889301	0.000740373756358281	5102	tags=54%, list=20%, signal=44%	PABPC4/RBMX/FXR1/ROCK1/SON/HNRNPU/PABPC1/EIF4A3/REST/SRSF7/NUP98/HNRNPA0/PAF1/NCL/TRA2A/IWS1/YTHDC1/ZC3HAV1/SRRM1/SAP18/HNRNPL/DCP1A/ZC3H12A/SUPT6H/NCBP2/DHX9/RBM39/CELF2/SAFB/DCP2/APEX1/QKI/SNW1/RBM25/FUS/RBM8A/JMJD6/CDC73/CNOT4/PTBP1/BTG2/SF1/MAPKAPK2/CNOT2/RBM5/SF3B4/RBM23/SAFB2/SRSF10/TNRC6B/TOB1/KHSRP/CNOT1/YBX1/ZBTB7A/RBM4/SRSF9/LARP7/YTHDF3/HNRNPD/SRPK2/TENT5C/TRA2B/SFSWAP/SRPK1/HNRNPA2B1/RBM47/CNOT6L/NSRP1/TUT7/VIM/CNOT7/RBM38/PAPOLA/RC3H1/ALKBH5/TNRC6A/FAM172A/SRSF4/DHX36/ZC3H14/ROCK2/HNRNPAB/DDX17/SLTM/DDX5/CWC22/IGF2BP2/AGO2/TRAF5/RBM3/PAIP1/SECISBP2/CSDE1/CLNS1A/SMU1/KHDRBS1/PATL1/CDK11A/LSM1/SNRNP70/PUM1/LARP1/CPSF6/YTHDF2/THRAP3/LARP4B/RBM42/NOCT/TUT4/GTPBP1/DYRK1A/TAF15/KHDRBS3/NBAS/SNRPA/GIGYF2/MAGOH/PRKCD/DIS3/TARDBP/CNOT10/U2AF2/DCPS/TENT4B/TENT4A/AHCYL1/MAPK14/RNPS1/EXOSC8/CNOT9/TIA1/PDE12/CDK11B/PUM2/HSF1/DAZAP1/UPF1/PRKCA/AKT1/POLR2D/NCBP1/ELAVL1/SERBP1/PARN/RBM15B/BARD1/EXOSC5/PRDX6/RBM10/EXOSC7/C1QBP
GO:0002429	immune response-activating cell surface receptor signaling pathway	276	0.694272716689919	1.25283475725504	8.27521238087673e-06	0.00138307873954978	0.001187487091014	3540	tags=37%, list=14%, signal=32%	PLCG2/PDE4B/NFKBID/CCR7/RAB7B/MALT1/PAK1/NFKB1/NINJ1/EZR/NR4A3/GRB2/SRC/PELI1/LYN/HLA-DQB1/BTK/BRAF/MEF2C/WNK1/HCK/CLEC7A/NCKAP1L/C5AR1/TNFAIP3/PAK2/RFTN1/LPXN/ZC3H12A/PTPRC/EP300/CREBBP/NECTIN2/PTPRJ/BCL2/LAT2/FCER1G/RABGEF1/APPL1/TNIP2/GPS2/LCP2/FOXP1/PTPN2/TLR4/ELF1/PJA2/FCGR2B/VAV3/ADA/LAPTM5/BTN2A2/CYBA/HLA-DPB1/KLHL6/MYO1G/PRKCB/NFKBIA/ICOSLG/BCL10/DUSP22/NFKBIZ/HLA-DRB1/PTPN6/DUSP3/BTN2A1/FYN/RC3H1/DENND1B/BAX/THEMIS2/PHPT1/MNDA/GATA3/TICAM2/RIPK2/BAG6/NFATC2/SOS1/INPP5D/PSEN1/KCNN4/TLR1/SLC39A10/KHDRBS1/PIK3CA/FPR1/CMTM3/PTPN22/PLSCR1/UBE2N/PIK3AP1/PAK3/FCN1/EIF2B4/SHB/CSK/RAB29/IRAK1/LIME1/PRKCD/VAV1
